Model Yr,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),
2013,Nissan,INFINITI,M56,NSX,111,5.6,8,Auto(S7),16,24,19,19.4626,33.9984,24.0991,15.6461,24.3999,18.6584,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,104,15,,,3000,3000,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/4/2012,9884,,N,N,,,N,N,,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,24.3,,
2013,Nissan,INFINITI,M56x,NSX,112,5.6,8,Auto(S7),16,23,18,19.4593,31.9986,23.6255,15.6436,23.0101,18.2766,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,104,15,,,3150,3150,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/4/2012,9878,,N,N,,,N,N,,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,23.8,,
2013,Toyota,LEXUS,GS 350,TYX,1,3.5,6,Auto(S6),19,28,23,24.1499,38.5,29.0169,19.4325,28.2234,22.6002,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,99,14,,,2500,2500,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,1/2/2012,9164,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,"0W-20 for GS,5W-30 for IS",N,No,,,,,,,,29.2,,
2013,Toyota,LEXUS,GS 350 AWD,TYX,2,3.5,6,Auto(S6),19,26,21,23.5261,36.2109,27.9287,18.5752,26.3573,21.4213,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,99,14,,,2700,2700,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,1/2/2012,9165,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,"0W-20 for GS,5W-30 for IS",N,No,,,,,,,,28.2,,
2013,Toyota,LEXUS,GS 450h,TYX,5,3.5,6,Auto(AV-S6),29,34,31,39.661,44.2662,41.6089,29.3141,34.1668,31.3156,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,99,13,,,1850,1850,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,4/1/2012,9275,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,Battery(s),,1,NiMH,,288,6.5,46.4,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,1,AC Induction,,48,,,GDPI,Spark Ignition direct & ported injection,N,N,N,0W-20,N,No,HYBRID,,,,,,,42.1,,
2013,MAZDA,MAZDA,MAZDA6,TKX,5,2.5,4,Auto(S5),21,30,25,27.1379,42.5144,32.4133,21.3862,30.2572,24.6366,,NA,Naturally Aspirated,SA,Semi-Automatic,,5,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,17,,,2150,2150,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/5/2012,9278,,N,N,,,N,N,,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,GF-4 0W-20,N,No,,,,,,,,32.6,,
2013,MAZDA,MAZDA,MAZDA6,TKX,4,2.5,4,Manual(M6),21,30,24,26.9,42.4,32.1965,21.2117,30.1792,24.4858,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,17,,,2200,2200,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/5/2012,9277,,N,N,,,N,N,,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,GF-4 0W-20,N,No,,,,,,,,32.4,,
2013,MAZDA,MAZDA,MAZDA6,TKX,6,3.7,6,Auto(S6),18,27,21,21.7,34.6,26.0747,17.7357,26.6826,20.8874,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,17,,,2550,2550,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,2/16/2012,9143,,N,N,,,N,N,,N,,Y,Intake cams are phased with respect to the crankshaft for improved fuel economy and engine performance.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,GF-4 5W-20,N,No,,,,,,,,26.3,,
2013,Subaru,Subaru,LEGACY AWD,FJX,8,2.5,4,Auto(AV),24,32,27,30.8789,45.5255,36.1062,24.1028,32.3049,27.2118,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,103,15,,,1950,1950,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/4/2012,9857,,N,N,,,N,N,,N,,Y,Intake,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20 GF4,N,No,,,,,,,,36.1,,
2013,Subaru,Subaru,LEGACY AWD,FJX,7,2.5,4,Manual(M6),21,28,24,26.8246,39.3566,31.3111,21.1564,28.0967,23.8022,,NA,Naturally Aspirated,M,Manual,,6,N,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,103,15,,,2200,2200,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/4/2012,9858,,N,N,,,N,N,,N,,Y,Intake,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20 GF4,N,No,,,,,,,,31.3,,
2013,Subaru,Subaru,LEGACY AWD,FJX,13,3.6,6,Auto(S5),18,25,20,21.9134,34.2429,26.1504,17.5039,24.5695,20.1058,,NA,Naturally Aspirated,SA,Semi-Automatic,,5,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,103,15,,,2650,2650,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/4/2012,9881,,N,N,,,N,N,,N,,Y,Intake and exhaust variable valve timig,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 GF4,N,No,,,,,,,,26.2,,
2013,Volkswagen,Audi,A8L,VWX,29,3.0,6,Auto(S8),17,28,21,21.0882,36.6499,26.0693,17.1859,27.6201,20.7059,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,107,15,,,2700,2700,,,,,,,,,,,,,,,,,"SIDI; Under EPA regulations, the manufacturer revised the fuel economy label values on 4/13/2012. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,4/13/2012,9945,,N,Y,RL,Relabel - label value decreased,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,A8L,,,,,,,26.1,,
2013,General Motors,Cadillac,XTS,GMX,204,3.6,6,Auto(S6),17,28,21,21.6,38.5,26.917,17.2676,27.5083,20.7425,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,18,,,2550,2550,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,5/15/2012,9866,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,27.1,,
2013,Ford Motor Company,Ford Division,TAURUS AWD,FMX,46,3.5,6,Auto(S6),18,26,21,22.7,36,27.2264,18.0952,25.7855,20.9002,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2550,2550,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9179,,N,N,,,N,N,3.5L FLEX,N,,N,"Intake Variable CAM Timing, hydraulic acxtivated",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,"5W-20, GF-5",N,No,,,,,,,,27.4,,
2013,Ford Motor Company,Ford Division,TAURUS AWD,FMX,162,3.5,6,Auto(S6),17,25,20,21.4,35.6,26.0815,17.1167,25.509,20.0911,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2650,2650,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9571,,N,N,,,N,N,3.5L  MKS / Flex / MKT,N,,Y,"Variable Cam Timing, Hydraulic, computer controlled",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 GF-5,N,No,GTDI,,,,,,,26.3,,
2013,Ford Motor Company,Ford Division,TAURUS AWD FFV,FMX,187,3.5,6,Auto(S6),18,26,21,22.7,36,27.2264,18.0952,25.7855,20.9002,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,85,,360,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2550,2550,13,19,15,15.7,26.1,19.1303,12.5152,18.6945,14.702,270,E,Ethanol (E85),MPG,miles per gallon,3100,3100,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9251,,N,N,,,N,N,,N,,Y,Ti-VCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,27.4,,
2013,Ford Motor Company,Ford Division,TAURUS FWD,FMX,48,3.5,6,Auto(S6),19,29,23,24.329,40.0311,29.5438,19.312,28.5593,22.6058,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2300,2300,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9230,,N,N,,,N,N,,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,29.8,,
2013,Ford Motor Company,Ford Division,TAURUS FWD FFV,FMX,186,3.5,6,Auto(S6),19,29,23,24.329,40.0311,29.5438,19.312,28.5593,22.6058,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",85,,440,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2300,2300,13,21,16,16.976,29.0176,20.874,13.4753,20.702,15.9866,270,E,Ethanol (E85),MPG,miles per gallon,2900,2900,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9318,,N,N,,,N,N,,N,,Y,Ti-VCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,29.8,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,EQUUS,HYX,24,5.0,8,Auto(A8),15,23,18,19.0869,32.2369,23.3783,15.3592,23.176,18.1075,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,111,17,,,3150,3150,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/30/2012,9722,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,23.5,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,HYX,21,2.0,4,Auto(A6),22,34,26,28.4,47.5,34.6742,22.3085,33.6412,26.2945,,TC,Turbocharged,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,16,,,2050,2050,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/2/2012,9585,,N,N,,,N,N,,N,,Y,Apply VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-30 ACEA A5,N,No,,,,,,,,34.9,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,HYX,22,2.4,4,Auto(A6),24,35,28,30.2388,49,36.5334,23.6416,34.6529,27.5862,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,16,,,1900,1900,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/2/2012,9586,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,36.8,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,HYX,23,2.4,4,Manual(M6),24,35,28,30.2,48.9,36.4772,23.6136,34.5855,27.546,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,16,,,1900,1900,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/2/2012,9587,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,36.7,,
2013,Ford Motor Company,Lincoln Truck,MKS AWD,FMX,163,3.5,6,Auto(S6),17,25,20,21.4,35.6,26.0815,17.1167,25.509,20.0911,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,18,,,2650,2650,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9108,,N,N,,,N,N,3.5L  MKS / Flex / MKT,N,,Y,"Variable Cam Timing, Hydraulic, computer controlled",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 GF-5,N,No,,,,,,,,26.3,,
2013,Ford Motor Company,Lincoln Truck,MKS AWD,FMX,164,3.7,6,Auto(S6),18,26,21,22.6,36.7,27.324,18.0201,26.2687,20.9854,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,18,,,2550,2550,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9749,,N,N,,,N,N,3.7L MKS,N,,Y,"Intake variable CAM timing, hydraulic activated",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,"5W-20, GF-5",N,No,,,,,,,,27.5,,
2013,Ford Motor Company,Lincoln Truck,MKS FWD,FMX,211,3.7,6,Auto(S6),18,27,21,22.529,37.5393,27.4722,17.9668,26.8473,21.1089,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,18,,,2550,2550,,,,,,,,,,,,,,,,,"Under EPA regulations, the manufacturer revised the fuel economy label values on 2/6/2012. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,9283,,Y,Y,RL,Relabel - label value decreased,N,N,3.7L MKS,N,,Y,"Intake variable CAM timing, hydraulic activated",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,"5W-20, GF-5",N,No,,,,,,,,27.7,,
2013,Porsche,Porsche,Panamera,PRX,90,3.6,6,Auto(A7),18,27,21,22.6,37.3,27.4721,18,26.7,21.1,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,98,25,,,2700,2700,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,5/1/2012,9475,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,N/A,,,,,,,27.7,,
2013,Porsche,Porsche,Panamera 4,PRX,91,3.6,6,Auto(A7),18,26,21,22.2,36.5,26.9516,17.7,26.2,20.7,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,4,4-Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,98,25,,,2700,2700,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,5/1/2012,9476,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,Y,Yes,N/A,,,,,,,27.1,,
2013,Porsche,Porsche,Panamera 4S,PRX,93,4.8,8,Auto(A7),16,24,19,20.2,33.2,24.5207,16.2,23.8,18.9,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,98,25,,,3000,3000,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,3/8/2012,9330,,Y,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40,Y,Yes,Panamera 4S (AWD),,,,,,,24.7,,
2013,Porsche,Porsche,Panamera GTS,PRX,94,4.8,8,Auto(A7),16,23,19,19.7,32.7,23.9922,15.8,23.5,18.5,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,98,25,,,3000,3000,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,3/2/2012,9297,,Y,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40,Y,Yes,Panamera GTS (AWD),,,,,,,24.3,,
2013,Porsche,Porsche,Panamera S,PRX,92,4.8,8,Auto(A7),16,24,19,20.2,33.2,24.5207,16.2,23.8,18.9,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,98,25,,,3000,3000,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,3/8/2012,9329,,Y,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40,Y,Yes,Panamera S (2WD),,,,,,,24.7,,
2013,Volkswagen,Audi,allroad quattro,VWX,34,2.0,4,Auto(S8),20,27,23,25.2,37.3,29.5075,19.9584,26.6824,22.5112,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,28,,,2500,2500,,,,,,,,,,,,,,,,,SIDI; ,2,2,7,Small Station Wagons,car,Derived 5-cycle label,4/26/2012,9876,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,,,,,,29.5,,
2013,General Motors,Cadillac,CTS WAGON,GMX,141,6.2,8,Auto(S6),12,18,14,14.3089,24.391,17.5787,11.6604,17.6726,13.7682,G,SC,Supercharged,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,97,28,,,4050,4050,,,,,,,,,,,,,,,,,,1,1,7,Small Station Wagons,car,Derived 5-cycle label,4/30/2012,9759,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,17.7,,
2013,General Motors,Cadillac,CTS WAGON,GMX,137,6.2,8,Manual(M6),14,19,16,17.5,26.2,20.5744,14.141,18.9491,15.9638,G,SC,Supercharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,97,28,,,3550,3550,,,,,,,,,,,,,,,,,,1,1,7,Small Station Wagons,car,Derived 5-cycle label,4/30/2012,9754,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,20.7,,
